	0
4974	5820
4975	5821
4976	5822
4977	5823
4978	5824
4979	5825
4980	5826
4981	5827
4982	5828
4983	5829
4984	5830
4985	5831
4986	5832
4987	5833
4988	5834
4989	5835
4990	5836
4991	5837
4992	5838
4993	5839
4994	5840
4995	5841
4996	5842
4997	5843
4998	5844
4999	5845
5000	5846
5001	5847
5002	5848
5003	5849
5004	5850
5005	5851
5006	5852
5007	5853
5008	5854
5009	5855
5010	5856
5011	5857
5012	5858
5013	5859
5014	5860
5015	5861
5016	5862
5017	5863
5018	5864
5019	5865
5020	5866
5021	5867
5022	5868
5023	5869
5024	5870
5025	5871
5026	5872
5027	5873
5028	5874
5029	5875
5030	5876
5031	5877
5032	5878
5033	5879
5034	5880
5035	5881
5036	5882
5037	5883
5038	5884
5039	5885
5040	5886
5041	5887
5042	5888
5043	5889
5044	5890
5045	5891
5046	5892
5047	5893
5048	5894
5049	5895
5050	5896
5051	5897
5052	5898
5053	5899
5054	5900
5055	5901
5056	5902
5057	5903
5058	5904
5059	5905
5060	5906
5061	5907
5062	5908
5063	5909
5064	5910
5065	5911
5066	5912
5067	5913
5068	5914
5069	5915
5070	5916
5071	5917
5072	5918
5073	5919
5074	5920
5075	5921
5076	5922
5077	5923
5078	5924
5079	5925
5080	5926
5081	5927
5082	5928
5083	5929
5084	5930
5085	5931
5086	5933
5087	5935
5088	5936
5089	5937
5090	5938
5091	5939
5092	5940
5093	5941
5094	5942
5095	5943
5096	5944
5097	5945
5098	5946
5099	5947
5100	5948
5101	5949
5102	5950
5103	5951
5104	5952
5105	5953
5106	5954
5107	5955
5108	5956
5109	5957
5110	5958
5111	5959
5112	5960
5113	5961
5114	5962
5115	5963
5116	5964
5117	5965
5118	5966
5119	5967
5120	5968
5121	5969
5122	5970
5123	5971
5124	5972
5125	5973
5126	5974
5127	5975
5128	5976
5129	5977
5130	5978
5131	5979
5132	5980
5133	5981
5134	5982
5135	5983
5136	5984
5137	5985
5138	5986
5139	5987
5140	5988
5141	5989
5142	5990
5143	5991
5144	5992
5145	5993
5146	5994
5147	5996
5148	5997
5149	6008
5150	6034
5151	6036
5152	6039
5153	6067
5154	6101
5155	6153
5156	6154
5157	6155
5158	6156
5159	6157
5160	6158
5161	6159
5162	6160
5163	6161
5164	6162
5165	6163
5166	6164
5167	6165
5168	6166
5169	6167
5170	6168
5171	6169
5172	6170
5173	6171
5174	6172
5175	6173
5176	6174
5177	6175
5178	6177
5179	6178
5180	6179
5181	6180
5182	6181
5183	6182
5184	6183
5185	6184
5186	6186
5187	6187
5188	6188
5189	6189
5190	6190
5191	6191
5192	6192
5193	6194
5194	6195
5195	6196
5196	6197
5197	6198
5198	6199
5199	6200
5200	6201
5201	6203
5202	6204
5203	6205
5204	6206
5205	6207
5206	6208
5207	6209
5208	6210
5209	6211
5210	6212
5211	6224
5212	6225
5213	6226
5214	6227
5215	6228
5216	6229
5217	6230
5218	6231
5219	6232
5220	6233
5221	6234
5222	6235
5223	6236
5224	6237
5225	6238
5226	6239
5227	6240
5228	6241
5229	6242
5230	6244
5231	6247
5232	6251
5233	6252
5234	6253
5235	6254
5236	6255
5237	6256
5238	6257
5239	6258
5240	6259
5241	6260
5242	6261
5243	6263
5244	6282
5245	6287
5246	6288
5247	6293
5248	6294
5249	6295
5250	6296
5251	6297
5252	6298
5253	6299
5254	6300
5255	6301
5256	6302
5257	6303
5258	6304
5259	6305
5260	6306
5261	6307
5262	6309
5263	6310
5264	6312
5265	6314
5266	6315
5267	6316
5268	6317
5269	6318
5270	6319
5271	6321
5272	6322
5273	6323
5274	6326
5275	6327
5276	6328
5277	6329
5278	6330
5279	6339
5280	6342
5281	6344
5282	6347
5283	6348
5284	6350
5285	6352
5286	6353
5287	6354
5288	6359
5289	6362
5290	6380
5291	6381
5292	6382
5293	6385
5294	6398
5295	6422
5296	6423
5297	6427
5298	6428
5299	6433
5300	6440
5301	6445
5302	6447
5303	6449
5304	6450
5305	6451
5306	6452
5307	6453
5308	6454
5309	6455
5310	6459
5311	6460
5312	6464
5313	6466
5314	6468
5315	6469
5316	6470
5317	6471
5318	6475
5319	6476
5320	6478
5321	6482
5322	6487
5323	6495
5324	6499
5325	6505
5326	6509
5327	6510
5328	6512
5329	6515
5330	6516
5331	6518
5332	6519
5333	6521
5334	6522
5335	6523
5336	6524
5337	6525
5338	6527
5339	6528
5340	6529
5341	6530
5342	6531
5343	6532
5344	6533
5345	6534
5346	6535
5347	6536
5348	6549
5349	6550
5350	6551
5351	6552
5352	6553
5353	6554
5354	6555
5355	6556
5356	6557
5357	6558
5358	6559
5359	6560
5360	6561
5361	6562
5362	6563
5363	6564
5364	6565
5365	6566
5366	6567
5367	6568
5368	6569
5369	6570
5370	6571
5371	6572
5372	6573
5373	6574
5374	6575
5375	6576
5376	6578
5377	6580
5378	6583
5379	6584
5380	6585
5381	6586
5382	6590
5383	6591
5384	6622
5385	6626
5386	6629
5387	6631
5388	6632
5389	6634
5390	6636
5391	6643
5392	6644
5393	6654
5394	6667
5395	6668
5396	6669
5397	6670
5398	6675
5399	6676
5400	6677
5401	6679
5402	6684
5403	6685
5404	6686
5405	6695
5406	6696
5407	6697
5408	6699
5409	6700
5410	6701
5411	6702
5412	6703
5413	6704
5414	6705
5415	6706
5416	6707
5417	6708
5418	6709
5419	6710
5420	6711
5421	6713
5422	6716
5423	6717
5424	6718
5425	6719
5426	6720
5427	6724
5428	6725
5429	6726
5430	6728
5431	6730
5432	6735
5433	6736
5434	6737
5435	6738
5436	6739
5437	6740
5438	6741
5439	6746
5440	6750
5441	6751
5442	6757
5443	6758
5444	6765
5445	6766
5446	6767
5447	6768
5448	6770
5449	6771
5450	6773
5451	6774
5452	6775
5453	6776
5454	6777
5455	6778
5456	6779
5457	6780
5458	6781
5459	6782
5460	6783
5461	6784
5462	6785
5463	6786
5464	6787
5465	6788
5466	6789
5467	6790
5468	6791
5469	6792
5470	6793
5471	6794
5472	6795
5473	6796
5474	6797
5475	6798
5476	6799
5477	6800
5478	6801
5479	6802
5480	6803
5481	6804
5482	6805
5483	6806
5484	6807
5485	6808
5486	6809
5487	6810
5488	6811
5489	6812
5490	6813
5491	6814
5492	6815
5493	6816
5494	6817
5495	6818
5496	6819
5497	6820
5498	6821
5499	6822
5500	6823
5501	6824
5502	6825
5503	6826
5504	6827
5505	6828
5506	6829
5507	6830
5508	6832
5509	6834
5510	6838
5511	6839
5512	6845
5513	6847
5514	6848
5515	6849
5516	6850
5517	6851
5518	6852
5519	6853
5520	6854
5521	6855
5522	6856
5523	6857
5524	6858
5525	6859
5526	6860
5527	6861
5528	6862
5529	6863
5530	6864
5531	6865
5532	6866
5533	6867
5534	6868
5535	6869
5536	6870
5537	6871
5538	6872
5539	6873
5540	6874
5541	6875
5542	6876
5543	6877
5544	6878
5545	6879
5546	6880
5547	6881
5548	6882
5549	6883
5550	6884
5551	6885
5552	6886
5553	6887
5554	6888
5555	6889
5556	6890
5557	6891
5558	6892
5559	6893
5560	6894
5561	6903
5562	6904
5563	6913
5564	6916
5565	6919
5566	6923
5567	6929
5568	6930
5569	6936
5570	6941
5571	6944
5572	6955
5573	6960
5574	6961
5575	6964
5576	6965
5577	6966
5578	6967
5579	6968
5580	6969
5581	6970
5582	6971
5583	6972
5584	6973
5585	6974
5586	6975
5587	6976
5588	6977
5589	6978
5590	6979
5591	6992
5592	6994
5593	6996
5594	7001
5595	7010
5596	7036
5597	7040
5598	7045
5599	7046
5600	7059
5601	7060
5602	7062
5603	7065
5604	7068
5605	7069
5606	7070
5607	7079
5608	7101
5609	7112
5610	7120
5611	7122
5612	7123
5613	7124
5614	7125
5615	7126
5616	7127
5617	7128
5618	7129
5619	7130
5620	7131
5621	7132
5622	7133
5623	7134
5624	7135
5625	7136
5626	7137
5627	7138
5628	7139
5629	7140
5630	7141
5631	7142
5632	7156
5633	7174
5634	7176
5635	7178
5636	7180
5637	7182
5638	7184
5639	7189
5640	7210
5641	7218
5642	7225
5643	7226
5644	7227
5645	7297
5646	7307
5647	7308
5648	7309
5649	7314
5650	7319
5651	7320
5652	7323
5653	7324
5654	7325
5655	7326
5656	7327
5657	7328
5658	7329
5659	7330
5660	7331
5661	7371
5662	7374
5663	7379
5664	7389
5665	7401
5666	7404
5667	7405
5668	7409
5669	7410
5670	7424
5671	7425
5672	7437
5673	7441
5674	7442
5675	7449
5676	7450
5677	7452
5678	7453
5679	7457
5680	7459
5681	7461
5682	7469
5683	7470
5684	7472
5685	7474
5686	7480
5687	7481
5688	7484
5689	7490
5690	7526
5691	7549
5692	7587
5693	7588
5694	7591
5695	7596
5696	7598
5697	7600
5698	7632
5699	7656
5700	7658
5701	7690
5702	7695
5703	7700
5704	7701
5705	7707
5706	7715
5707	7734
5708	7753
5709	7759
5710	7772
5711	7788
5712	7794
5713	7828
5714	7864
5715	7869
5716	7876
5717	7901
5718	7938
5719	7953
5720	7956
5721	7989
5722	8015
5723	8018
5724	8030
5725	8033
5726	8037
5727	8038
5728	8039
5729	8040
5730	8042
5731	8044
5732	8046
5733	8048
5734	8050
5735	8051
5736	8052
5737	8053
5738	8054
5739	8055
5740	8056
5741	8057
5742	8058
5743	8062
5744	8065
5745	8066
5746	8069
5747	8070
5748	8071
5749	8072
5750	8073
5751	8074
5752	8077
5753	8078
5754	8079
5755	8080
5756	8081
5757	8082
5758	8086
5759	8087
5760	8088
5761	8089
5762	8090
5763	8091
5764	8092
5765	8093
5766	8094
5767	8095
5768	8096
5769	8098
5770	8099
5771	8100
5772	8101
5773	8102
5774	8103
5775	8104
5776	8106
5777	8107
5778	8108
5779	8109
5780	8110
5781	8111
5782	8113
5783	8114
5784	8116
5785	8118
5786	8119
5787	8122
5788	8124
5789	8126
5790	8128
5791	8129
5792	8130
5793	8131
5794	8132
5795	8133
5796	8134
5797	8135
5798	8136
5799	8137
5800	8138
5801	8139
5802	8145
5803	8146
5804	8147
5805	8150
5806	8151
5807	8156
5808	8157
5809	8159
5810	8161
5811	8162
5812	8163
5813	8164
5814	8165
5815	8166
5816	8175
5817	8177
5818	8180
5819	8182
5820	8184
5821	8185
5822	8186
5823	8195
5824	8196
5825	8198
5826	8200
5827	8201
5828	8204
5829	8206
5830	8208
5831	8209
5832	8211
5833	8217
5834	8218
5835	8219
5836	8220
5837	8221
5838	8223
5839	8229
5840	8230
5841	8231
5842	8232
5843	8235
5844	8236
5845	8237
5846	8238
5847	8239
5848	8240
5849	8241
5850	8242
5851	8243
5852	8244
5853	8245
5854	8246
5855	8247
5856	8248
5857	8249
5858	8250
5859	8251
5860	8252
5861	8253
5862	8254
5863	8255
5864	8256
5865	8257
5866	8258
5867	8259
5868	8260
5869	8261
5870	8262
5871	8263
5872	8264
5873	8265
5874	8266
5875	8267
5876	8268
5877	8269
5878	8270
5879	8271
5880	8272
5881	8273
5882	8274
5883	8275
5884	8276
5885	8277
5886	8278
5887	8279
5888	8280
5889	8281
5890	8287
5891	8288
5892	8289
5893	8291
5894	8298
5895	8300
5896	8301
5897	8302
5898	8306
5899	8307
5900	8311
5901	8312
5902	8315
5903	8318
5904	8319
5905	8320
5906	8321
5907	8322
5908	8325
5909	8326
5910	8327
5911	8329
5912	8331
5913	8332
5914	8333
5915	8334
5916	8336
5917	8339
5918	8341
5919	8342
5920	8345
5921	8346
5922	8347
5923	8350
5924	8351
5925	8352
5926	8353
5927	8354
5928	8355
5929	8356
5930	8357
5931	8358
5932	8360
5933	8362
5934	8365
5935	8366
5936	8367
5937	8368
5938	8370
5939	8372
5940	8373
5941	8374
5942	8375
5943	8376
5944	8377
5945	8378
5946	8379
5947	8380
5948	8384
5949	8385
5950	8386
5951	8387
5952	8388
5953	8389
5954	8395
5955	8396
5956	8397
5957	8398
5958	8404
5959	8405
5960	8407
5961	8409
5962	8410
5963	8412
5964	8414
5965	8415
5966	8416
5967	8417
5968	8418
5969	8419
5970	8420
5971	8423
5972	8424
5973	8425
5974	8426
5975	8429
5976	8433
5977	8434
5978	8436
5979	8438
5980	8439
5981	8440
5982	8442
5983	8443
5984	8444
5985	8445
5986	8450
5987	8454
5988	8456
5989	8457
5990	8458
5991	8460
5992	8463
5993	8465
5994	8467
5995	8468
5996	8469
5997	8470
5998	8471
5999	8472
6000	8474
6001	8475
6002	8477
6003	8479
6004	8480
6005	8481
6006	8482
6007	8483
6008	8484
6009	8485
6010	8509
6011	8517
6012	8518
6013	8524
6014	8525
6015	8526
6016	8527
6017	8528
6018	8529
6019	8530
6020	8531
6021	8532
6022	8533
6023	8534
6024	8535
6025	8536
6026	8538
6027	8539
6028	8540
6029	8541
6030	8542
6031	8543
6032	8544
6033	8545
6034	8546
6035	8547
6036	8548
6037	8549
6038	8550
6039	8551
6040	8552
6041	8553
6042	8554
6043	8555
6044	8556
6045	8557
6046	8561
6047	8562
6048	8563
6049	8564
6050	8568
6051	8579
6052	8581
6053	8583
6054	8584
6055	8585
6056	8586
6057	8587
6058	8588
6059	8592
6060	8593
6061	8594
6062	8595
6063	8596
6064	8600
6065	8601
6066	8603
6067	8605
6068	8606
6069	8607
6070	8612
6071	8614
6072	8615
6073	8616
6074	8620
6075	8621
6076	8622
6077	8623
6078	8624
6079	8625
6080	8626
6081	8627
6082	8628
6083	8629
6084	8630
6085	8631
6086	8641
6087	8643
6088	8644
6089	8645
6090	8646
6091	8648
6092	8649
6093	8650
6094	8651
6095	8652
6096	8653
6097	8654
6098	8655
6099	8656
6100	8657
6101	8658
6102	8659
6103	8660
6104	8662
6105	8663
6106	8664
6107	8665
6108	8666
6109	8667
6110	8668
6111	8669
6112	8678
6113	8679
6114	8680
6115	8681
6116	8682
6117	8683
6118	8684
6119	8685
6120	8687
6121	8688
6122	8689
6123	8690
6124	8691
6125	8692
6126	8693
6127	8694
6128	8695
6129	8696
6130	8697
6131	8699
6132	8702
6133	8703
6134	8704
6135	8705
6136	8706
6137	8707
6138	8711
6139	8715
6140	8718
6141	8728
6142	8730
6143	8731
6144	8732
6145	8735
6146	8736
6147	8737
6148	8738
6149	8739
6150	8740
6151	8741
6152	8745
6153	8747
6154	8750
6155	8751
6156	8752
6157	8753
6158	8755
6159	8760
6160	8763
6161	8765
6162	8770
6163	8771
6164	8772
6165	8773
6166	8774
6167	8775
6168	8776
6169	8777
6170	8778
6171	8779
6172	8780
6173	8781
6174	8786
6175	8788
6176	8794
6177	8795
6178	8797
6179	8800
6180	8805
6181	8806
6182	8807
6183	8808
6184	8809
6185	8810
6186	8811
6187	8812
6188	8813
6189	8814
6190	8815
6191	8816
6192	8817
6193	8818
6194	8819
6195	8820
6196	8822
6197	8823
6198	8824
6199	8825
6200	8826
6201	8827
6202	8828
6203	8829
6204	8830
6205	8831
6206	8832
6207	8835
6208	8836
6209	8837
6210	8838
6211	8840
6212	8842
6213	8844
6214	8845
6215	8846
6216	8847
6217	8849
6218	8850
6219	8851
6220	8852
6221	8853
6222	8854
6223	8855
6224	8856
6225	8857
6226	8858
6227	8860
6228	8861
6229	8863
6230	8865
6231	8866
6232	8867
6233	8868
6234	8869
6235	8870
6236	8871
6237	8872
6238	8873
6239	8874
6240	8875
6241	8876
6242	8877
6243	8878
6244	8879
6245	8880
6246	8881
6247	8882
6248	8883
6249	8884
6250	8885
6251	8886
6252	8887
6253	8888
6254	8889
6255	8890
6256	8894
6257	8895
6258	8896
6259	8897
6260	8898
6261	8899
6262	8900
6263	8901
6264	8902
6265	8903
6266	8904
6267	8905
6268	8906
6269	8909
6270	8910
6271	8911
6272	8912
6273	8913
6274	8915
6275	8917
6276	8919
6277	8920
6278	8922
6279	8924
6280	8926
6281	8927
6282	8928
6283	8929
6284	8930
6285	8931
6286	8932
6287	8933
6288	8934
6289	8935
6290	8936
6291	8937
6292	8938
6293	8939
6294	8940
6295	8941
6296	8942
6297	8944
6298	8945
6299	8950
6300	8951
6301	8952
6302	8953
6303	8954
6304	8955
6305	8960
6306	8961
6307	8962
6308	8963
6309	8964
6310	8965
6311	8966
6312	8968
6313	8969
6314	8970
6315	8971
6316	8973
6317	8975
6318	8976
6319	8977
6320	8980
6321	8983
6322	8984
6323	8985
6324	8986
6325	8987
6326	8988
6327	8990
6328	8991
6329	8992
6330	8993
6331	8994
6332	8995
6333	8996
6334	8997
6335	8998
6336	8999
6337	9000
6338	9001
6339	9003
6340	9008
6341	9009
6342	9010
6343	9011
6344	9012
6345	9013
6346	9014
6347	9015
6348	9016
6349	9017
6350	9019
6351	9020
6352	9021
6353	9022
6354	9024
6355	9026
6356	9027
6357	9028
6358	9029
6359	9031
6360	9037
6361	9038
6362	9041
6363	9118
6364	9119
6365	9122
6366	9123
6367	9124
6368	9125
6369	9126
6370	9127
6371	9128
6372	9129
6373	9130
6374	9131
6375	9134
6376	9135
6377	9136
6378	9137
6379	9138
6380	9139
6381	9140
6382	9141
6383	9142
6384	9143
6385	9144
6386	9145
6387	9146
6388	9147
6389	9148
6390	9149
6391	9150
6392	9151
6393	9152
6394	9153
6395	9154
6396	9155
6397	9156
6398	9157
6399	9158
6400	9159
6401	9160
6402	9161
6403	9162
6404	9163
6405	9164
6406	9165
6407	9167
6408	9168
6409	9169
6410	9172
6411	9205
6412	9211
6413	9212
6414	9213
6415	9214
6416	9215
6417	9216
6418	9217
6419	9218
6420	9219
6421	9220
6422	9221
6423	9222
6424	9223
6425	9224
6426	9225
6427	9226
6428	9227
6429	9228
6430	9229
6431	9230
6432	9231
6433	9232
6434	9233
6435	9234
6436	9235
6437	9236
6438	9237
6439	9238
6440	9239
6441	9240
6442	9241
6443	9242
6444	9243
6445	9244
6446	9245
6447	9246
6448	9247
6449	9248
6450	9249
6451	9250
6452	9251
6453	9252
6454	9253
6455	9254
6456	9255
6457	9256
6458	9257
6459	9258
6460	9259
6461	9260
6462	9261
6463	9262
6464	9263
6465	9264
6466	9265
6467	9266
6468	9267
6469	9268
6470	9269
6471	9270
6472	9271
6473	9272
6474	9273
6475	9274
6476	9275
6477	9276
6478	9277
6479	9278
6480	9279
6481	9280
6482	9281
6483	9282
6484	9283
6485	9284
6486	9285
6487	9286
6488	9287
6489	9288
6490	9289
6491	9290
6492	9291
6493	9292
6494	9293
6495	9294
6496	9295
6497	9296
6498	9297
6499	9298
6500	9299
6501	9300
6502	9301
6503	9302
6504	9303
6505	9304
6506	9305
6507	9306
6508	9307
6509	9308
6510	9309
6511	9310
6512	9311
6513	9312
6514	9313
6515	9314
6516	9315
6517	9316
6518	9317
6519	9318
6520	9319
6521	9320
6522	9321
6523	9322
6524	9323
6525	9324
6526	9325
6527	9326
6528	9327
6529	9328
6530	9329
6531	9330
6532	9331
6533	9333
6534	9334
6535	9335
6536	9336
6537	9337
6538	9338
6539	9339
6540	9340
6541	9341
6542	9342
6543	9343
6544	9344
6545	9345
6546	9346
6547	9347
6548	9348
6549	9349
6550	9350
6551	9352
6552	9353
6553	9354
6554	9355
6555	9356
6556	9357
6557	9358
6558	9359
6559	9360
6560	9361
6561	9362
6562	9363
6563	9364
6564	9365
6565	9366
6566	9367
6567	9368
6568	9372
6569	9373
6570	9374
6571	9377
6572	9378
6573	9379
6574	9380
6575	9382
6576	9383
6577	9386
6578	9387
6579	9388
6580	9389
6581	9390
6582	9392
6583	9393
6584	9395
6585	9401
6586	9403
6587	9404
6588	9405
6589	9406
6590	9407
6591	9409
6592	9410
6593	9414
6594	9419
6595	9420
6596	9421
6597	9422
6598	9424
6599	9426
6600	9427
6601	9428
6602	9430
6603	9431
6604	9432
6605	9437
6606	9439
6607	9440
6608	9442
6609	9443
6610	9447
6611	9452
6612	9457
6613	9463
6614	9470
6615	9471
6616	9472
6617	9473
6618	9489
6619	9507
6620	9508
6621	9511
6622	9512
6623	9528
6624	9533
6625	9557
6626	9559
6627	9564
6628	9565
6629	9566
6630	9570
6631	9571
6632	9573
6633	9574
6634	9625
6635	9628
6636	9629
6637	9632
6638	9633
6639	9634
6640	9635
6641	9636
6642	9637
6643	9638
6644	9639
6645	9640
6646	9641
6647	9644
6648	9647
6649	9648
6650	9650
6651	9651
6652	9653
6653	9654
6654	9655
6655	9656
6656	9657
6657	9659
6658	9660
6659	9664
6660	9666
6661	9667
6662	9668
6663	9669
6664	9670
6665	9671
6666	9672
6667	9681
6668	9688
6669	9691
6670	9692
6671	9696
6672	9697
6673	9698
6674	9699
6675	9700
6676	9701
6677	9704
6678	9742
6679	9757
6680	9761
6681	9763
6682	9764
6683	9767
6684	9773
6685	9782
6686	9799
6687	9838
6688	9845
6689	9893
6690	9897
6691	9990
6692	10010
6693	10017
6694	10018
6695	10019
6696	10020
6697	10026
6698	10051
6699	10074
6700	10083
6701	10086
6702	10087
6703	10091
6704	10092
6705	10093
6706	10094
6707	10100
6708	10101
6709	10102
6710	10104
6711	10122
6712	10190
6713	10191
6714	10325
6715	10341
6716	10376
6717	10377
6718	10378
6719	10379
6720	10380
6721	10381
6722	10382
6723	10383
6724	10384
6725	10385
6726	10386
6727	10387
6728	10388
6729	10389
6730	10390
6731	10391
6732	10392
6733	10393
6734	10394
6735	10395
6736	10396
6737	10397
6738	10398
6739	10399
6740	10400
6741	10401
6742	10402
6743	10403
6744	10404
6745	10405
6746	10406
6747	10407
6748	10408
6749	10409
6750	10410
6751	10411
6752	10412
6753	10413
6754	10414
6755	10415
6756	10416
6757	10417
6758	10418
6759	10419
6760	10420
6761	10421
6762	10422
6763	10423
6764	10424
6765	10425
6766	10426
6767	10427
6768	10428
6769	10429
6770	10430
6771	10431
6772	10432
6773	10433
6774	10434
6775	10435
6776	10436
6777	10437
6778	10438
6779	10439
6780	10440
6781	10441
6782	10442
6783	10443
6784	10444
6785	10445
6786	10446
6787	10447
6788	10448
6789	10449
6790	10450
6791	10451
6792	10452
6793	10453
6794	10454
6795	10455
6796	10456
6797	10457
6798	10458
6799	10459
6800	10460
6801	10461
6802	10462
6803	10463
6804	10464
6805	10465
6806	10466
6807	10467
6808	10468
6809	10469
6810	10470
6811	10471
6812	10472
6813	10473
6814	10474
6815	10475
6816	10476
6817	10477
6818	10478
6819	10479
6820	10480
6821	10481
6822	10482
6823	10483
6824	10484
6825	10485
6826	10486
6827	10487
6828	10488
6829	10489
6830	10490
6831	10491
6832	10492
6833	10493
6834	10494
6835	10495
6836	10496
6837	10497
6838	10498
6839	10499
6840	10500
6841	10501
6842	10502
6843	10503
6844	10504
6845	10505
6846	10506
6847	10507
6848	10508
6849	10509
6850	10510
6851	10511
6852	10512
6853	10513
6854	10514
6855	10515
6856	10516
6857	10517
6858	10518
6859	10519
6860	10520
6861	10521
6862	10522
6863	10523
6864	10524
6865	10525
6866	10526
6867	10527
6868	10528
6869	10529
6870	10530
6871	10531
6872	10532
6873	10533
6874	10534
6875	10535
6876	10536
6877	10537
6878	10538
6879	10539
6880	10540
6881	10541
6882	10542
6883	10543
6884	10544
6885	10545
6886	10546
6887	10547
6888	10548
6889	10549
6890	10550
6891	10551
6892	10552
6893	10553
6894	10554
6895	10555
6896	10556
6897	10557
6898	10558
6899	10559
6900	10560
6901	10561
6902	10562
6903	10563
6904	10564
6905	10565
6906	10566
6907	10567
6908	10568
6909	10569
6910	10570
6911	10571
6912	10572
6913	10573
6914	10574
6915	10575
6916	10576
6917	10577
6918	10578
6919	10579
6920	10580
6921	10581
6922	10582
6923	10583
6924	10584
6925	10585
6926	10586
6927	10587
6928	10588
6929	10589
6930	10590
6931	10591
6932	10592
6933	10593
6934	10594
6935	10595
6936	10596
6937	10597
6938	10598
6939	10599
6940	10600
6941	10601
6942	10602
6943	10603
6944	10604
6945	10605
6946	10606
6947	10607
6948	10608
6949	10609
6950	10610
6951	10611
6952	10612
6953	10613
6954	10614
6955	10615
6956	10616
6957	10617
6958	10674
6959	10675
6960	10809
6961	10825
6962	10860
6963	10926
6964	10939
6965	10942
6966	10951
6967	10980
6968	10997
6969	11002
6970	11005
6971	11006
6972	11008
6973	11009
6974	11011
6975	11012
6976	11014
6977	11015
6978	11017
6979	11019
6980	11020
6981	11025
6982	11026
6983	11027
6984	11030
6985	11038
6986	11039
6987	11042
6988	11045
6989	11047
6990	11060
6991	11063
6992	11072
6993	11073
6994	11097
6995	11106
6996	11109
6997	11116
6998	11144
6999	11148
7000	11159
7001	11164
7002	11169
7003	11174
7004	11202
7005	11207
7006	11208
7007	11211
7008	11212
7009	11217
7010	11218
7011	11219
7012	11220
7013	11221
7014	11222
7015	11223
7016	11224
7017	11225
7018	11226
7019	11227
7020	11228
7021	11229
7022	11230
7023	11231
7024	11232
7025	11233
7026	11234
7027	11235
7028	11236
7029	11237
7030	11238
7031	11239
7032	11240
7033	11241
7034	11242
7035	11243
7036	11244
7037	11245
7038	11246
7039	11247
7040	11248
7041	11249
7042	11250
7043	11251
7044	11252
7045	11253
7046	11254
7047	11255
7048	11256
7049	11257
7050	11258
7051	11277
7052	11278
7053	11321
7054	11322
7055	11323
7056	11324
7057	11325
7058	11326
7059	11327
7060	11328
7061	11329
7062	11330
7063	11331
7064	11332
7065	11333
7066	11334
7067	11335
7068	11336
7069	11337
7070	11340
7071	11343
7072	11345
7073	11349
7074	11353
7075	11354
7076	11358
7077	11361
7078	11366
7079	11367
7080	11368
7081	11369
7082	11370
7083	11371
7084	11372
7085	11373
7086	11374
7087	11375
7088	11376
7089	11377
7090	11378
7091	11379
7092	11380
7093	11381
7094	11382
7095	11383
7096	11384
7097	11385
7098	11386
7099	11387
7100	11388
7101	11389
7102	11390
7103	11391
7104	11392
7105	11393
7106	11394
7107	11395
7108	11396
7109	11397
7110	11398
7111	11399
7112	11400
7113	11401
7114	11402
7115	11403
7116	11404
7117	11405
7118	11407
7119	11408
7120	11409
7121	11410
7122	11411
7123	11412
7124	11413
7125	11414
7126	11415
7127	11416
7128	11417
7129	11418
7130	11419
7131	11420
7132	11421
7133	11422
7134	11423
7135	11424
7136	11566
7137	11574
7138	11605
7139	11606
7140	11607
7141	11609
7142	11612
7143	11614
7144	11617
7145	11618
7146	11624
7147	11625
7148	11626
7149	11627
7150	11633
7151	11639
7152	11640
7153	11641
7154	11642
7155	11643
7156	11645
7157	11654
7158	11657
7159	11665
7160	11666
7161	11667
7162	11668
7163	11669
7164	11674
7165	11675
7166	11676
7167	11677
7168	11678
7169	11679
7170	11680
7171	11681
7172	11682
7173	11683
7174	11685
7175	11686
7176	11687
7177	11690
7178	11691
7179	11697
7180	11699
7181	11729
7182	11746
7183	11747
7184	11748
7185	11751
7186	11752
7187	11753
7188	11754
7189	11755
7190	11756
7191	11757
7192	11759
7193	11760
7194	11761
7195	11763
7196	11764
7197	11765
7198	11766
7199	11767
7200	11768
7201	11769
7202	11770
7203	11773
7204	11775
7205	11780
7206	11784
7207	11788
7208	11789
7209	11790
7210	11793
7211	11797
7212	11799
7213	11838
7214	11841
7215	11844
7216	11847
7217	11852
7218	11856
7219	11860
7220	11864
7221	11866
7222	11867
7223	11868
7224	11870
7225	11871
7226	11872
7227	11873
7228	11874
7229	11875
7230	11878
7231	11882
7232	11884
7233	11888
7234	11891
7235	11895
7236	11898
7237	11899
7238	11900
7239	11901
7240	11904
7241	11905
7242	11906
7243	11907
7244	11910
7245	11911
7246	11912
7247	11922
7248	11923
7249	11941
7250	11945
7251	11946
7252	11947
7253	11948
7254	11950
7255	11952
7256	11953
7257	11954
7258	11956
7259	11966
7260	11967
7261	11973
7262	11975
7263	11976
7264	11977
7265	11979
7266	11980
7267	11982
7268	11983
7269	11985
7270	11987
7271	11989
7272	11991
7273	11996
7274	11997
7275	11998
7276	12000
7277	12001
7278	12003
7279	12005
7280	12008
7281	12011
7282	12014
7283	12018
7284	12027
7285	12029
7286	12031
7287	12032
7288	12035
7289	12036
7290	12038
7291	12040
7292	12041
7293	12043
7294	12044
7295	12045
7296	12047
7297	12059
7298	12062
7299	12065
7300	12068
7301	12069
7302	12070
7303	12071
7304	12072
7305	12074
